"Id","ActivityDate","active_minutes","type_user"
6962181067,"2016-04-19",930,Half day user
6962181067,"2016-04-20",988,Half day user
6962181067,"2016-04-21",1002,Half day user
6962181067,"2016-04-22",962,Half day user
6962181067,"2016-04-23",930,Half day user
6962181067,"2016-04-24",919,Half day user
6962181067,"2016-04-25",985,Half day user
6962181067,"2016-04-26",977,Half day user
6962181067,"2016-04-27",1021,Half day user
6962181067,"2016-04-28",955,Half day user
6962181067,"2016-04-29",1041,Half day user
6962181067,"2016-04-30",1016,Half day user
6962181067,"2016-05-01",937,Half day user
6962181067,"2016-05-02",1025,Half day user
6962181067,"2016-05-03",978,Half day user
6962181067,"2016-05-04",1018,Half day user
6962181067,"2016-05-05",932,Half day user
6962181067,"2016-05-06",1016,Half day user
6962181067,"2016-05-07",1073,Half day user
6962181067,"2016-05-08",874,Half day user
6962181067,"2016-05-09",902,Half day user
6962181067,"2016-05-10",997,Half day user
6962181067,"2016-05-11",939,Half day user
6962181067,"2016-05-12",240,Less than hald day user
7007744171,"2016-04-12",1440,All day user
7007744171,"2016-04-13",1440,All day user
7007744171,"2016-04-14",1440,All day user
7007744171,"2016-04-15",1440,All day user
7007744171,"2016-04-16",1358,Half day user
7007744171,"2016-04-17",1440,All day user
7007744171,"2016-04-18",1440,All day user
7007744171,"2016-04-19",1440,All day user
7007744171,"2016-04-20",1440,All day user
7007744171,"2016-04-21",1440,All day user
7007744171,"2016-04-22",1440,All day user
7007744171,"2016-04-23",1440,All day user
7007744171,"2016-04-24",1440,All day user
7007744171,"2016-04-25",1440,All day user
7007744171,"2016-04-26",1440,All day user
7007744171,"2016-04-27",1440,All day user
7007744171,"2016-04-28",1440,All day user
7007744171,"2016-04-29",1440,All day user
7007744171,"2016-04-30",1440,All day user
7007744171,"2016-05-01",1379,Half day user
7007744171,"2016-05-02",1440,All day user
7007744171,"2016-05-03",1440,All day user
7007744171,"2016-05-04",1440,All day user
7007744171,"2016-05-05",1440,All day user
7007744171,"2016-05-06",1440,All day user
7007744171,"2016-05-07",111,Less than hald day user
7086361926,"2016-04-12",963,Half day user
7086361926,"2016-04-13",956,Half day user
7086361926,"2016-04-14",1043,Half day user
7086361926,"2016-04-15",1054,Half day user
7086361926,"2016-04-16",1440,All day user
7086361926,"2016-04-17",1440,All day user
7086361926,"2016-04-18",1362,Half day user
7086361926,"2016-04-19",931,Half day user
7086361926,"2016-04-20",1042,Half day user
7086361926,"2016-04-21",989,Half day user
7086361926,"2016-04-22",1032,Half day user
7086361926,"2016-04-23",1440,All day user
7086361926,"2016-04-24",691,Less than hald day user
7086361926,"2016-04-25",943,Half day user
7086361926,"2016-04-26",961,Half day user
7086361926,"2016-04-27",1035,Half day user
7086361926,"2016-04-28",1073,Half day user
7086361926,"2016-04-29",1440,All day user
7086361926,"2016-04-30",951,Half day user
7086361926,"2016-05-01",988,Half day user
7086361926,"2016-05-02",968,Half day user
7086361926,"2016-05-03",1006,Half day user
7086361926,"2016-05-04",1035,Half day user
7086361926,"2016-05-05",1440,All day user
7086361926,"2016-05-06",1107,Half day user
7086361926,"2016-05-07",892,Half day user
7086361926,"2016-05-08",901,Half day user
7086361926,"2016-05-09",1031,Half day user
7086361926,"2016-05-10",1383,Half day user
7086361926,"2016-05-11",982,Half day user
7086361926,"2016-05-12",410,Less than hald day user
8053475328,"2016-04-12",1440,All day user
8053475328,"2016-04-13",1440,All day user
8053475328,"2016-04-14",1440,All day user
8053475328,"2016-04-15",1440,All day user
8053475328,"2016-04-16",1440,All day user
8053475328,"2016-04-17",1440,All day user
8053475328,"2016-04-18",1440,All day user
8053475328,"2016-04-19",1440,All day user
8053475328,"2016-04-20",947,Half day user
8053475328,"2016-04-21",1440,All day user
8053475328,"2016-04-22",1440,All day user
8053475328,"2016-04-23",1103,Half day user
8053475328,"2016-04-24",1440,All day user
8053475328,"2016-04-25",1440,All day user
8053475328,"2016-04-26",1440,All day user
8053475328,"2016-04-27",1440,All day user
8053475328,"2016-04-28",1440,All day user
8053475328,"2016-04-29",1440,All day user
8053475328,"2016-04-30",1440,All day user
8053475328,"2016-05-01",1440,All day user
8053475328,"2016-05-02",1440,All day user
8053475328,"2016-05-03",1440,All day user
8053475328,"2016-05-04",1440,All day user
8053475328,"2016-05-05",1440,All day user
8053475328,"2016-05-06",1440,All day user
8053475328,"2016-05-07",1365,Half day user
8053475328,"2016-05-08",1440,All day user
8053475328,"2016-05-09",1440,All day user
8053475328,"2016-05-10",1440,All day user
8053475328,"2016-05-11",1440,All day user
8053475328,"2016-05-12",910,Half day user
8253242879,"2016-04-12",1440,All day user
8253242879,"2016-04-13",1440,All day user
8253242879,"2016-04-14",1440,All day user
8253242879,"2016-04-15",1440,All day user
8253242879,"2016-04-16",1440,All day user
8253242879,"2016-04-17",1440,All day user
8253242879,"2016-04-18",1440,All day user
8253242879,"2016-04-19",1440,All day user
8253242879,"2016-04-20",1440,All day user
8253242879,"2016-04-21",1440,All day user
8253242879,"2016-04-22",1440,All day user
8253242879,"2016-04-23",1440,All day user
8253242879,"2016-04-24",1440,All day user
8253242879,"2016-04-25",1440,All day user
8253242879,"2016-04-26",1440,All day user
8253242879,"2016-04-27",1440,All day user
8253242879,"2016-04-28",1440,All day user
8253242879,"2016-04-29",1423,Half day user
8253242879,"2016-04-30",1440,All day user
8378563200,"2016-04-12",959,Half day user
8378563200,"2016-04-13",979,Half day user
8378563200,"2016-04-14",1017,Half day user
8378563200,"2016-04-15",1002,Half day user
8378563200,"2016-04-16",790,Half day user
8378563200,"2016-04-17",692,Less than hald day user
8378563200,"2016-04-18",1021,Half day user
8378563200,"2016-04-19",1030,Half day user
8378563200,"2016-04-20",1022,Half day user
8378563200,"2016-04-21",975,Half day user
8378563200,"2016-04-22",1053,Half day user
8378563200,"2016-04-23",905,Half day user
8378563200,"2016-04-24",869,Half day user
8378563200,"2016-04-25",966,Half day user
8378563200,"2016-04-26",862,Half day user
8378563200,"2016-04-27",876,Half day user
8378563200,"2016-04-28",871,Half day user
8378563200,"2016-04-29",949,Half day user
8378563200,"2016-04-30",901,Half day user
8378563200,"2016-05-01",877,Half day user
8378563200,"2016-05-02",1011,Half day user
8378563200,"2016-05-03",1108,Half day user
8378563200,"2016-05-04",876,Half day user
8378563200,"2016-05-05",1047,Half day user
8378563200,"2016-05-06",1076,Half day user
8378563200,"2016-05-07",1009,Half day user
8378563200,"2016-05-08",760,Half day user
8378563200,"2016-05-09",1027,Half day user
8378563200,"2016-05-10",1068,Half day user
8378563200,"2016-05-11",1029,Half day user
8378563200,"2016-05-12",549,Less than hald day user
8583815059,"2016-04-12",1440,All day user
8583815059,"2016-04-13",1440,All day user
8583815059,"2016-04-14",1440,All day user
8583815059,"2016-04-15",1440,All day user
8583815059,"2016-04-16",1440,All day user
8583815059,"2016-04-17",1440,All day user
8583815059,"2016-04-18",1440,All day user
8583815059,"2016-04-19",1440,All day user
8583815059,"2016-04-20",1440,All day user
8583815059,"2016-04-21",1440,All day user
8583815059,"2016-04-22",1440,All day user
8583815059,"2016-04-23",1440,All day user
8583815059,"2016-04-24",1440,All day user
8583815059,"2016-04-25",1440,All day user
8583815059,"2016-04-26",1440,All day user
8583815059,"2016-04-27",1440,All day user
8583815059,"2016-04-28",1440,All day user
8583815059,"2016-04-29",1440,All day user
8583815059,"2016-04-30",1440,All day user
8583815059,"2016-05-01",1440,All day user
8583815059,"2016-05-02",1440,All day user
8583815059,"2016-05-03",1440,All day user
8583815059,"2016-05-04",1440,All day user
8583815059,"2016-05-05",1440,All day user
8583815059,"2016-05-06",1440,All day user
8583815059,"2016-05-07",1440,All day user
8583815059,"2016-05-08",1440,All day user
8583815059,"2016-05-09",1440,All day user
8583815059,"2016-05-10",1440,All day user
8583815059,"2016-05-11",1359,Half day user
8583815059,"2016-05-12",1440,All day user
8792009665,"2016-04-12",947,Half day user
8792009665,"2016-04-13",888,Half day user
8792009665,"2016-04-14",937,Half day user
8792009665,"2016-04-15",1063,Half day user
8792009665,"2016-04-16",1440,All day user
8792009665,"2016-04-17",1440,All day user
8792009665,"2016-04-18",1440,All day user
8792009665,"2016-04-19",1440,All day user
8792009665,"2016-04-20",893,Half day user
8792009665,"2016-04-21",1440,All day user
8792009665,"2016-04-22",1033,Half day user
8792009665,"2016-04-23",1080,Half day user
8792009665,"2016-04-24",1440,All day user
8792009665,"2016-04-25",1440,All day user
8792009665,"2016-04-26",1440,All day user
8792009665,"2016-04-27",1012,Half day user
8792009665,"2016-04-28",1024,Half day user
8792009665,"2016-04-29",1034,Half day user
8792009665,"2016-04-30",1080,Half day user
8792009665,"2016-05-01",913,Half day user
8792009665,"2016-05-02",1017,Half day user
8792009665,"2016-05-03",895,Half day user
8792009665,"2016-05-04",977,Half day user
8792009665,"2016-05-05",1440,All day user
8792009665,"2016-05-06",1440,All day user
8792009665,"2016-05-07",1440,All day user
8792009665,"2016-05-08",1440,All day user
8792009665,"2016-05-09",1440,All day user
8792009665,"2016-05-10",48,Less than hald day user
8877689391,"2016-04-12",1440,All day user
8877689391,"2016-04-13",1440,All day user
8877689391,"2016-04-14",1440,All day user
8877689391,"2016-04-15",1440,All day user
8877689391,"2016-04-16",1440,All day user
8877689391,"2016-04-17",1440,All day user
8877689391,"2016-04-18",1440,All day user
8877689391,"2016-04-19",1440,All day user
8877689391,"2016-04-20",1440,All day user
8877689391,"2016-04-21",1440,All day user
8877689391,"2016-04-22",1440,All day user
8877689391,"2016-04-23",1440,All day user
8877689391,"2016-04-24",1440,All day user
8877689391,"2016-04-25",1440,All day user
8877689391,"2016-04-26",1440,All day user
8877689391,"2016-04-27",1440,All day user
8877689391,"2016-04-28",1440,All day user
8877689391,"2016-04-29",1440,All day user
8877689391,"2016-04-30",1440,All day user
8877689391,"2016-05-01",1440,All day user
8877689391,"2016-05-02",1440,All day user
8877689391,"2016-05-03",1440,All day user
8877689391,"2016-05-04",1440,All day user
8877689391,"2016-05-05",1440,All day user
8877689391,"2016-05-06",1440,All day user
8877689391,"2016-05-07",1440,All day user
8877689391,"2016-05-08",1440,All day user
8877689391,"2016-05-09",1440,All day user
8877689391,"2016-05-10",1440,All day user
8877689391,"2016-05-11",1440,All day user
8877689391,"2016-05-12",931,Half day user
